from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8000080,8000080,2,240,12271,10779
8000080,8000080,2,240,12271,10780
8000080,8000080,2,240,12271,10781
8000080,8000080,2,240,12271,10782
8000080,8000080,2,240,12271,10783
8000080,8000080,2,240,12271,10784
8000080,8000080,2,240,12271,10785
8000080,8000080,2,240,12271,10786
8000080,8000080,2,240,12272,10763
8000080,8000080,2,240,12272,10764
8000080,8000080,2,240,12272,10765
8000080,8000080,2,240,12272,10766
8000080,8000080,2,240,12272,10767
8000080,8000080,2,240,12272,10768
8000080,8000080,2,240,12272,10769
8000080,8000080,2,240,12272,10770
8000080,8000080,2,240,12272,10772
8000080,8000080,2,240,12272,10773
8000080,8000080,2,240,12272,10775
8000080,8000080,2,240,12272,10776
8000080,8000080,2,240,12272,10777
8000080,8000080,2,240,12272,10778
8000080,8000080,2,240,12272,10779
8000080,8000080,2,240,12272,10780
8000080,8000080,2,240,12272,10781
8000080,8000080,2,240,12272,10782
8000080,8000080,2,240,12272,10783
8000080,8000080,2,240,12272,10784
8000080,8000080,2,240,12272,10785
8000080,8000080,2,240,12272,10786
8000080,8000080,2,240,12273,10763
8000080,8000080,2,240,12273,10764
8000080,8000080,2,240,12273,10765
8000080,8000080,2,240,12273,10766
8000080,8000080,2,240,12273,10767
8000080,8000080,2,240,12273,10768
8000080,8000080,2,240,12273,10769
8000080,8000080,2,240,12273,10770
8000080,8000080,2,240,12273,10772
8000080,8000080,2,240,12273,10773
8000080,8000080,2,240,12273,10775
8000080,8000080,2,240,12273,10776
8000080,8000080,2,240,12273,10777
8000080,8000080,2,240,12273,10778
8000080,8000080,2,240,12273,10779
8000080,8000080,2,240,12273,10780
8000080,8000080,2,240,12273,10781
8000080,8000080,2,240,12273,10782
8000080,8000080,2,240,12273,10783
8000080,8000080,2,240,12273,10784
8000080,8000080,2,240,12273,10785
8000080,8000080,2,240,12273,10786
8000080,8000080,2,240,12274,10763
8000080,8000080,2,240,12274,10764
8000080,8000080,2,240,12274,10765
8000080,8000080,2,240,12274,10766
8000080,8000080,2,240,12274,10767
8000080,8000080,2,240,12274,10768
8000080,8000080,2,240,12274,10769
8000080,8000080,2,240,12274,10770
8000080,8000080,2,240,12274,10772
8000080,8000080,2,240,12274,10773
8000080,8000080,2,240,12274,10775
8000080,8000080,2,240,12274,10776
8000080,8000080,2,240,12274,10777
8000080,8000080,2,240,12274,10778
8000080,8000080,2,240,12274,10779
8000080,8000080,2,240,12274,10780
8000080,8000080,2,240,12274,10781
8000080,8000080,2,240,12274,10782
8000080,8000080,2,240,12274,10783
8000080,8000080,2,240,12274,10784
8000080,8000080,2,240,12274,10785
8000080,8000080,2,240,12274,10786
8000080,8000080,2,240,12275,10763
8000080,8000080,2,240,12275,10764
8000080,8000080,2,240,12275,10765
8000080,8000080,2,240,12275,10766
8000080,8000080,2,240,12275,10767
8000080,8000080,2,240,12275,10768
8000080,8000080,2,240,12275,10769
8000080,8000080,2,240,12275,10770
8000080,8000080,2,240,12275,10772
8000080,8000080,2,240,12275,10773
8000080,8000080,2,240,12275,10775
8000080,8000080,2,240,12275,10776
8000080,8000080,2,240,12275,10777
8000080,8000080,2,240,12275,10778
8000080,8000080,2,240,12275,10779
8000080,8000080,2,240,12275,10780
8000080,8000080,2,240,12275,10781
8000080,8000080,2,240,12275,10782
8000080,8000080,2,240,12275,10783
8000080,8000080,2,240,12275,10784
8000080,8000080,2,240,12275,10785
8000080,8000080,2,240,12275,10786
8000080,8000080,2,240,12276,10763
8000080,8000080,2,240,12276,10764
8000080,8000080,2,240,12276,10765
8000080,8000080,2,240,12276,10766
8000080,8000080,2,240,12276,10767
8000080,8000080,2,240,12276,10768
8000080,8000080,2,240,12276,10769
8000080,8000080,2,240,12276,10770
8000080,8000080,2,240,12276,10772
8000080,8000080,2,240,12276,10773
8000080,8000080,2,240,12276,10775
8000080,8000080,2,240,12276,10776
8000080,8000080,2,240,12276,10777
8000080,8000080,2,240,12276,10778
8000080,8000080,2,240,12276,10779
8000080,8000080,2,240,12276,10780
8000080,8000080,2,240,12276,10781
8000080,8000080,2,240,12276,10782
8000080,8000080,2,240,12276,10783
8000080,8000080,2,240,12276,10784
8000080,8000080,2,240,12276,10785
8000080,8000080,2,240,12276,10786
8000080,8000080,2,240,12277,10763
8000080,8000080,2,240,12277,10764
8000080,8000080,2,240,12277,10765
8000080,8000080,2,240,12277,10766
8000080,8000080,2,240,12277,10767
8000080,8000080,2,240,12277,10768
8000080,8000080,2,240,12277,10769
8000080,8000080,2,240,12277,10770
8000080,8000080,2,240,12277,10772
8000080,8000080,2,240,12277,10773
8000080,8000080,2,240,12277,10775
8000080,8000080,2,240,12277,10776
8000080,8000080,2,240,12277,10777
8000080,8000080,2,240,12277,10778
8000080,8000080,2,240,12277,10779
8000080,8000080,2,240,12277,10780
8000080,8000080,2,240,12277,10781
8000080,8000080,2,240,12277,10782
8000080,8000080,2,240,12277,10783
8000080,8000080,2,240,12277,10784
8000080,8000080,2,240,12277,10785
8000080,8000080,2,240,12277,10786
8000080,8000080,2,240,12278,10763
8000080,8000080,2,240,12278,10764
8000080,8000080,2,240,12278,10765
8000080,8000080,2,240,12278,10766
8000080,8000080,2,240,12278,10767
8000080,8000080,2,240,12278,10768
8000080,8000080,2,240,12278,10769
8000080,8000080,2,240,12278,10770
8000080,8000080,2,240,12278,10772
8000080,8000080,2,240,12278,10773
8000080,8000080,2,240,12278,10775
8000080,8000080,2,240,12278,10776
8000080,8000080,2,240,12278,10777
8000080,8000080,2,240,12278,10778
8000080,8000080,2,240,12278,10779
8000080,8000080,2,240,12278,10780
8000080,8000080,2,240,12278,10781
8000080,8000080,2,240,12278,10782
8000080,8000080,2,240,12278,10783
8000080,8000080,2,240,12278,10784
8000080,8000080,2,240,12278,10785
8000080,8000080,2,240,12278,10786
8000080,8000080,2,240,12279,10763
8000080,8000080,2,240,12279,10764
8000080,8000080,2,240,12279,10765
8000080,8000080,2,240,12279,10766
8000080,8000080,2,240,12279,10767
8000080,8000080,2,240,12279,10768
8000080,8000080,2,240,12279,10769
8000080,8000080,2,240,12279,10770
8000080,8000080,2,240,12279,10772
8000080,8000080,2,240,12279,10773
8000080,8000080,2,240,12279,10775
8000080,8000080,2,240,12279,10776
8000080,8000080,2,240,12279,10777
8000080,8000080,2,240,12279,10778
8000080,8000080,2,240,12279,10779
8000080,8000080,2,240,12279,10780
8000080,8000080,2,240,12279,10781
8000080,8000080,2,240,12279,10782
8000080,8000080,2,240,12279,10783
8000080,8000080,2,240,12279,10784
8000080,8000080,2,240,12279,10785
8000080,8000080,2,240,12279,10786
8000080,8000080,2,240,12280,10763
8000080,8000080,2,240,12280,10764
8000080,8000080,2,240,12280,10765
8000080,8000080,2,240,12280,10766
8000080,8000080,2,240,12280,10767
8000080,8000080,2,240,12280,10768
8000080,8000080,2,240,12280,10769
8000080,8000080,2,240,12280,10770
8000080,8000080,2,240,12280,10772
8000080,8000080,2,240,12280,10773
8000080,8000080,2,240,12280,10775
8000080,8000080,2,240,12280,10776
8000080,8000080,2,240,12280,10777
8000080,8000080,2,240,12280,10778
8000080,8000080,2,240,12280,10779
8000080,8000080,2,240,12280,10780
8000080,8000080,2,240,12280,10781
8000080,8000080,2,240,12280,10782
8000080,8000080,2,240,12280,10783
8000080,8000080,2,240,12280,10784
8000080,8000080,2,240,12280,10785
8000080,8000080,2,240,12280,10786
8000080,8000080,2,240,12282,10763
8000080,8000080,2,240,12282,10764
8000080,8000080,2,240,12282,10765
8000080,8000080,2,240,12282,10766
8000080,8000080,2,240,12282,10767
8000080,8000080,2,240,12282,10768
8000080,8000080,2,240,12282,10769
8000080,8000080,2,240,12282,10770
8000080,8000080,2,240,12282,10772
8000080,8000080,2,240,12282,10773
8000080,8000080,2,240,12282,10775
8000080,8000080,2,240,12282,10776
8000080,8000080,2,240,12282,10777
8000080,8000080,2,240,12282,10778
8000080,8000080,2,240,12282,10779
8000080,8000080,2,240,12282,10780
8000080,8000080,2,240,12282,10781
8000080,8000080,2,240,12282,10782
8000080,8000080,2,240,12282,10783
8000080,8000080,2,240,12282,10784
8000080,8000080,2,240,12282,10785
8000080,8000080,2,240,12282,10786
8000080,8000080,2,240,12283,10763
8000080,8000080,2,240,12283,10764
8000080,8000080,2,240,12283,10765
8000080,8000080,2,240,12283,10766
8000080,8000080,2,240,12283,10767
8000080,8000080,2,240,12283,10768
8000080,8000080,2,240,12283,10769
8000080,8000080,2,240,12283,10770
8000080,8000080,2,240,12283,10772
8000080,8000080,2,240,12283,10773
8000080,8000080,2,240,12283,10775
8000080,8000080,2,240,12283,10776
8000080,8000080,2,240,12283,10777
8000080,8000080,2,240,12283,10778
8000080,8000080,2,240,12283,10779
8000080,8000080,2,240,12283,10780
8000080,8000080,2,240,12283,10781
8000080,8000080,2,240,12283,10782
8000080,8000080,2,240,12283,10783
8000080,8000080,2,240,12283,10784
8000080,8000080,2,240,12283,10785
8000080,8000080,2,240,12283,10786
8000080,8000080,2,240,12284,10763
8000080,8000080,2,240,12284,10764
8000080,8000080,2,240,12284,10765
8000080,8000080,2,240,12284,10766
8000080,8000080,2,240,12284,10767
8000080,8000080,2,240,12284,10768
8000080,8000080,2,240,12284,10769
8000080,8000080,2,240,12284,10770
8000080,8000080,2,240,12284,10772
8000080,8000080,2,240,12284,10773
8000080,8000080,2,240,12284,10775
8000080,8000080,2,240,12284,10776
8000080,8000080,2,240,12284,10777
8000080,8000080,2,240,12284,10778
8000080,8000080,2,240,12284,10779
8000080,8000080,2,240,12284,10780
8000080,8000080,2,240,12284,10781
8000080,8000080,2,240,12284,10782
8000080,8000080,2,240,12284,10783
8000080,8000080,2,240,12284,10784
8000080,8000080,2,240,12284,10785
8000080,8000080,2,240,12284,10786
8000080,8000080,2,240,12285,10763
8000080,8000080,2,240,12285,10764
8000080,8000080,2,240,12285,10765
8000080,8000080,2,240,12285,10766
8000080,8000080,2,240,12285,10767
8000080,8000080,2,240,12285,10768
8000080,8000080,2,240,12285,10769
8000080,8000080,2,240,12285,10770
8000080,8000080,2,240,12285,10772
8000080,8000080,2,240,12285,10773
8000080,8000080,2,240,12285,10775
8000080,8000080,2,240,12285,10776
8000080,8000080,2,240,12285,10777
8000080,8000080,2,240,12285,10778
8000080,8000080,2,240,12285,10779
8000080,8000080,2,240,12285,10780
8000080,8000080,2,240,12285,10781
8000080,8000080,2,240,12285,10782
8000080,8000080,2,240,12285,10783
8000080,8000080,2,240,12285,10784
8000080,8000080,2,240,12285,10785
8000080,8000080,2,240,12285,10786
8000080,8000080,2,240,12286,10763
8000080,8000080,2,240,12286,10764
8000080,8000080,2,240,12286,10765
8000080,8000080,2,240,12286,10766
8000080,8000080,2,240,12286,10767
8000080,8000080,2,240,12286,10768
8000080,8000080,2,240,12286,10769
8000080,8000080,2,240,12286,10770
8000080,8000080,2,240,12286,10772
8000080,8000080,2,240,12286,10773
8000080,8000080,2,240,12286,10775
8000080,8000080,2,240,12286,10776
8000080,8000080,2,240,12286,10777
8000080,8000080,2,240,12286,10778
8000080,8000080,2,240,12286,10779
8000080,8000080,2,240,12286,10780
8000080,8000080,2,240,12286,10781
8000080,8000080,2,240,12286,10782
8000080,8000080,2,240,12286,10783
8000080,8000080,2,240,12286,10784
8000080,8000080,2,240,12286,10785
8000080,8000080,2,240,12286,10786
8000080,8000080,2,240,12288,10763
8000080,8000080,2,240,12288,10764
8000080,8000080,2,240,12288,10765
8000080,8000080,2,240,12288,10766
8000080,8000080,2,240,12288,10767
8000080,8000080,2,240,12288,10768
8000080,8000080,2,240,12288,10769
8000080,8000080,2,240,12288,10770
8000080,8000080,2,240,12288,10772
8000080,8000080,2,240,12288,10773
8000080,8000080,2,240,12288,10775
8000080,8000080,2,240,12288,10776
8000080,8000080,2,240,12288,10777
8000080,8000080,2,240,12288,10778
8000080,8000080,2,240,12288,10779
8000080,8000080,2,240,12288,10780
8000080,8000080,2,240,12288,10781
8000080,8000080,2,240,12288,10782
8000080,8000080,2,240,12288,10783
8000080,8000080,2,240,12288,10784
8000080,8000080,2,240,12288,10785
8000080,8000080,2,240,12288,10786
8000080,8000080,2,240,12290,10763
8000080,8000080,2,240,12290,10764
8000080,8000080,2,240,12290,10765
8000080,8000080,2,240,12290,10766
8000080,8000080,2,240,12290,10767
8000080,8000080,2,240,12290,10768
8000080,8000080,2,240,12290,10769
8000080,8000080,2,240,12290,10770
8000080,8000080,2,240,12290,10772
8000080,8000080,2,240,12290,10773
8000080,8000080,2,240,12290,10775
8000080,8000080,2,240,12290,10776
8000080,8000080,2,240,12290,10777
8000080,8000080,2,240,12290,10778
8000080,8000080,2,240,12290,10779
8000080,8000080,2,240,12290,10780
8000080,8000080,2,240,12290,10781
8000080,8000080,2,240,12290,10782
8000080,8000080,2,240,12290,10783
8000080,8000080,2,240,12290,10784
8000080,8000080,2,240,12290,10785
8000080,8000080,2,240,12290,10786
8000080,8000080,2,240,12292,10763
8000080,8000080,2,240,12292,10764
8000080,8000080,2,240,12292,10765
8000080,8000080,2,240,12292,10766
8000080,8000080,2,240,12292,10767
8000080,8000080,2,240,12292,10768
8000080,8000080,2,240,12292,10769
8000080,8000080,2,240,12292,10770
8000080,8000080,2,240,12292,10772
8000080,8000080,2,240,12292,10773
8000080,8000080,2,240,12292,10775
8000080,8000080,2,240,12292,10776
8000080,8000080,2,240,12292,10777
8000080,8000080,2,240,12292,10778
8000080,8000080,2,240,12292,10779
8000080,8000080,2,240,12292,10780
8000080,8000080,2,240,12292,10781
8000080,8000080,2,240,12292,10782
8000080,8000080,2,240,12292,10783
8000080,8000080,2,240,12292,10784
8000080,8000080,2,240,12292,10785
8000080,8000080,2,240,12292,10786
8000207,8000207,2,240,12267,10763
8000207,8000207,2,240,12267,10765
8000207,8000207,2,240,12267,10766
8000207,8000207,2,240,12267,10767
8000207,8000207,2,240,12267,10768
8000207,8000207,2,240,12267,10769
8000207,8000207,2,240,12267,10770
8000207,8000207,2,240,12267,10772
8000207,8000207,2,240,12267,10773
8000207,8000207,2,240,12267,10775
8000207,8000207,2,240,12267,10776
8000207,8000207,2,240,12267,10777
8000207,8000207,2,240,12267,10778
8000207,8000207,2,240,12267,10779
8000207,8000207,2,240,12267,10780
8000207,8000207,2,240,12267,10781
8000207,8000207,2,240,12267,10782
8000207,8000207,2,240,12267,10783
8000207,8000207,2,240,12267,10784
8000207,8000207,2,240,12267,10785
8000207,8000207,2,240,12267,10786
8000207,8000207,2,240,12268,10763
8000207,8000207,2,240,12268,10765
8000207,8000207,2,240,12268,10766
8000207,8000207,2,240,12268,10767
8000207,8000207,2,240,12268,10768
8000207,8000207,2,240,12268,10769
8000207,8000207,2,240,12268,10770
8000207,8000207,2,240,12268,10772
8000207,8000207,2,240,12268,10773
8000207,8000207,2,240,12268,10775
8000207,8000207,2,240,12268,10776
8000207,8000207,2,240,12268,10777
8000207,8000207,2,240,12268,10778
8000207,8000207,2,240,12268,10779
8000207,8000207,2,240,12268,10780
8000207,8000207,2,240,12268,10781
8000207,8000207,2,240,12268,10782
8000207,8000207,2,240,12268,10783
8000207,8000207,2,240,12268,10784
8000207,8000207,2,240,12268,10785
8000207,8000207,2,240,12268,10786
8000207,8000207,2,240,12270,10763
8000207,8000207,2,240,12270,10765
8000207,8000207,2,240,12270,10766
8000207,8000207,2,240,12270,10767
8000207,8000207,2,240,12270,10768
8000207,8000207,2,240,12270,10769
8000207,8000207,2,240,12270,10770
8000207,8000207,2,240,12270,10772
8000207,8000207,2,240,12270,10773
8000207,8000207,2,240,12270,10775
8000207,8000207,2,240,12270,10776
8000207,8000207,2,240,12270,10777
8000207,8000207,2,240,12270,10778
8000207,8000207,2,240,12270,10779
8000207,8000207,2,240,12270,10780
8000207,8000207,2,240,12270,10781
8000207,8000207,2,240,12270,10782
8000207,8000207,2,240,12270,10783
8000207,8000207,2,240,12270,10784
8000207,8000207,2,240,12270,10785
8000207,8000207,2,240,12270,10786
8000207,8000207,2,240,12271,10763
8000207,8000207,2,240,12271,10765
8000207,8000207,2,240,12271,10766
8000207,8000207,2,240,12271,10767
8000207,8000207,2,240,12271,10768
8000207,8000207,2,240,12271,10769
8000207,8000207,2,240,12271,10770
8000207,8000207,2,240,12271,10772
8000207,8000207,2,240,12271,10773
8000207,8000207,2,240,12271,10775
8000207,8000207,2,240,12271,10776
8000207,8000207,2,240,12271,10777
8000207,8000207,2,240,12271,10778
8000207,8000207,2,240,12271,10779
8000207,8000207,2,240,12271,10780
8000207,8000207,2,240,12271,10781
8000207,8000207,2,240,12271,10782
8000207,8000207,2,240,12271,10783
8000207,8000207,2,240,12271,10784
8000207,8000207,2,240,12271,10785
8000207,8000207,2,240,12271,10786
8000207,8000207,2,240,12272,10763
8000207,8000207,2,240,12272,10765
8000207,8000207,2,240,12272,10766
8000207,8000207,2,240,12272,10767
8000207,8000207,2,240,12272,10768
8000207,8000207,2,240,12272,10769
8000207,8000207,2,240,12272,10770
8000207,8000207,2,240,12272,10772
8000207,8000207,2,240,12272,10773
8000207,8000207,2,240,12272,10775
8000207,8000207,2,240,12272,10776
8000207,8000207,2,240,12272,10777
8000207,8000207,2,240,12272,10778
8000207,8000207,2,240,12272,10779
8000207,8000207,2,240,12272,10780
8000207,8000207,2,240,12272,10781
8000207,8000207,2,240,12272,10782
8000207,8000207,2,240,12272,10783
8000207,8000207,2,240,12272,10784
8000207,8000207,2,240,12272,10785
8000207,8000207,2,240,12272,10786
8000207,8000207,2,240,12275,10763
8000207,8000207,2,240,12275,10765
8000207,8000207,2,240,12275,10766
8000207,8000207,2,240,12275,10767
8000207,8000207,2,240,12275,10768
8000207,8000207,2,240,12275,10769
8000207,8000207,2,240,12275,10770
8000207,8000207,2,240,12275,10772
8000207,8000207,2,240,12275,10773
8000207,8000207,2,240,12275,10775
8000207,8000207,2,240,12275,10776
8000207,8000207,2,240,12275,10777
8000207,8000207,2,240,12275,10778
8000207,8000207,2,240,12275,10779
8000207,8000207,2,240,12275,10780
8000207,8000207,2,240,12275,10781
8000207,8000207,2,240,12275,10782
8000207,8000207,2,240,12275,10783
8000207,8000207,2,240,12275,10784
8000207,8000207,2,240,12275,10785
8000207,8000207,2,240,12275,10786
8000207,8000207,2,240,12276,10763
8000207,8000207,2,240,12276,10765
8000207,8000207,2,240,12276,10766
8000207,8000207,2,240,12276,10767
8000207,8000207,2,240,12276,10768
8000207,8000207,2,240,12276,10769
8000207,8000207,2,240,12276,10770
8000207,8000207,2,240,12276,10772
8000207,8000207,2,240,12276,10773
8000207,8000207,2,240,12276,10775
8000207,8000207,2,240,12276,10776
8000207,8000207,2,240,12276,10777
8000207,8000207,2,240,12276,10778
8000207,8000207,2,240,12276,10779
8000207,8000207,2,240,12276,10780
8000207,8000207,2,240,12276,10781
8000207,8000207,2,240,12276,10782
8000207,8000207,2,240,12276,10783
8000207,8000207,2,240,12276,10784
8000207,8000207,2,240,12276,10785
8000207,8000207,2,240,12276,10786
8000207,8000207,2,240,12277,10763
8000207,8000207,2,240,12277,10765
8000207,8000207,2,240,12277,10766
8000207,8000207,2,240,12277,10767
8000207,8000207,2,240,12277,10768
8000207,8000207,2,240,12277,10769
8000207,8000207,2,240,12277,10770
8000207,8000207,2,240,12277,10772
8000207,8000207,2,240,12277,10773
8000207,8000207,2,240,12277,10775
8000207,8000207,2,240,12277,10776
8000207,8000207,2,240,12277,10777
8000207,8000207,2,240,12277,10778
8000207,8000207,2,240,12277,10779
8000207,8000207,2,240,12277,10780
8000207,8000207,2,240,12277,10781
8000207,8000207,2,240,12277,10782
8000207,8000207,2,240,12277,10783
8000207,8000207,2,240,12277,10784
8000207,8000207,2,240,12277,10785
8000207,8000207,2,240,12277,10786
8000207,8000207,2,240,12279,10763
8000207,8000207,2,240,12279,10765
